country_name,name,c_id,s
Sweden,Fridhemsplan metro station,http://example.com/country/id/34,http://example.com/building/id/1209183b
Sweden,Fröå gruva,http://example.com/country/id/34,10499820m
Sweden,Fröåsa handpappersbruk,http://example.com/country/id/34,28933828m
Sweden,Färgargården,http://example.com/country/id/34,10500795m
Sweden,"Fågelmuseet, Jönköping",http://example.com/country/id/34,10500930m
Sweden,Fågelsjö Gammelgård,http://example.com/country/id/34,10500933w
Sweden,Gaaltije,http://example.com/country/id/34,10501839m
Sweden,Gamla Uppsala museum,http://example.com/country/id/34,20669931m
Sweden,Gamla stan metro station,http://example.com/country/id/34,http://example.com/building/id/1208392b
Sweden,Gamlegård i Billinge,http://example.com/country/id/34,10502507m
Sweden,Gammelstad Church Town,http://example.com/country/id/34,1756286w
Sweden,Gammelstaden,http://example.com/country/id/34,1026845w
Sweden,Gardens of Drottningholm Palace,http://example.com/country/id/34,28495970w
Sweden,Garphyttan industrial history museum,http://example.com/country/id/34,10503166m
Sweden,Geijersgården,http://example.com/country/id/34,3357825m
Sweden,Gislaved art gallery,http://example.com/country/id/34,66458752m
Sweden,Gothenburg Cathedral,http://example.com/country/id/34,http://example.com/building/id/1236650b
Sweden,Gothenburg Museum,http://example.com/country/id/34,10512894m
Sweden,Gothenburg Natural History Museum,http://example.com/country/id/34,848411m
Sweden,Gotland Museum,http://example.com/country/id/34,3182302m
Sweden,Gotland art museum,http://example.com/country/id/34,10507692m
Sweden,Great Church,http://example.com/country/id/34,http://example.com/building/id/10681153b
Sweden,Grimeton VLF transmitter,http://example.com/country/id/34,920206w
Sweden,Grimeton VLF transmitter,http://example.com/country/id/34,http://example.com/building/id/920206b
Sweden,Gränsförsvarsmuseum,http://example.com/country/id/34,10509750m
Sweden,Gröndalsbron,http://example.com/country/id/34,http://example.com/building/id/10510023b
Sweden,Gubbängen metro station,http://example.com/country/id/34,http://example.com/building/id/1333838b
Sweden,Guitars – the Museum,http://example.com/country/id/34,15980608m
Sweden,Gullin museum,http://example.com/country/id/34,66123895m
Sweden,Gullmarsplan metro station,http://example.com/country/id/34,http://example.com/building/id/1186268b
Sweden,Gungvalamasten,http://example.com/country/id/34,http://example.com/building/id/745280b
Sweden,Gällivare museum,http://example.com/country/id/34,96745835m
Sweden,Gärdet metro station,http://example.com/country/id/34,http://example.com/building/id/744021b
Sweden,Gästgivars,http://example.com/country/id/34,10512403w
Sweden,Gävle Theatre,http://example.com/country/id/34,http://example.com/building/id/10512447b
Sweden,Göteborg military museum,http://example.com/country/id/34,10512831m
Sweden,Göteborgs etnografiska museum,http://example.com/country/id/34,17197990m
Sweden,Göteborgs industrihistoriska museum,http://example.com/country/id/34,17197992m
Sweden,Haga Park museum,http://example.com/country/id/34,10515883m
Sweden,Haga trädgård,http://example.com/country/id/34,5638507m
Sweden,Hagsätra metro station,http://example.com/country/id/34,http://example.com/building/id/1568756b
Sweden,Halland Museum of Cultural History,http://example.com/country/id/34,3269947m
Sweden,Halland art museum,http://example.com/country/id/34,10516324m
Sweden,Hallandsås Tunnel,http://example.com/country/id/34,http://example.com/building/id/493063b
Sweden,Hallonbergen metro station,http://example.com/country/id/34,http://example.com/building/id/1275161b
Sweden,Hallunda metro station,http://example.com/country/id/34,http://example.com/building/id/1571967b
Sweden,"Hammarbacken, museilägenhet",http://example.com/country/id/34,10516806m
Sweden,Hammarbyhöjden metro station,http://example.com/country/id/34,http://example.com/building/id/1573666b
Sweden,Hamn,http://example.com/country/id/34,28735552m
Sweden,Hanseatic town of Visby,http://example.com/country/id/34,1779992w
Sweden,Hebbes bro,http://example.com/country/id/34,http://example.com/building/id/5695367b
Sweden,Hedemora stadshotell,http://example.com/country/id/34,19564041h
Sweden,Helsingborg museum,http://example.com/country/id/34,50132851m
Sweden,High Coast,http://example.com/country/id/34,849273w
Sweden,High Coast/Kvarken Archipelago,http://example.com/country/id/34,10532185w
Sweden,Hilton Stockholm Slussen,http://example.com/country/id/34,10524047h
Sweden,Historical telecommunications collections of the Swedish military,http://example.com/country/id/34,10501538m
Sweden,Hjulsta metro station,http://example.com/country/id/34,http://example.com/building/id/259341b
Sweden,Hornstull metro station,http://example.com/country/id/34,http://example.com/building/id/942052b
Sweden,Hotel Billingen,http://example.com/country/id/34,10526572h
Sweden,Hotel Knaust,http://example.com/country/id/34,10526554h
Sweden,House of Emigrants,http://example.com/country/id/34,10711604m
Sweden,Hovet,http://example.com/country/id/34,http://example.com/building/id/304362b
Sweden,Hovgården,http://example.com/country/id/34,1916655w
Sweden,Husby metro station,http://example.com/country/id/34,http://example.com/building/id/1638866b
Sweden,Husbyringen,http://example.com/country/id/34,10527361m
Sweden,Huskvarna Town Museum,http://example.com/country/id/34,10527418m
Sweden,Husqvarna Garden,http://example.com/country/id/34,http://example.com/building/id/1352287b
Sweden,Husqvarna Museum,http://example.com/country/id/34,10527438m
Sweden,Huvudstabron,http://example.com/country/id/34,http://example.com/building/id/10527487b
Sweden,Hyllie railway station,http://example.com/country/id/34,http://example.com/building/id/1844369b
Sweden,Hällaryds kyrka,http://example.com/country/id/34,http://example.com/building/id/10531349b
Sweden,Hälleforsnäs bruk,http://example.com/country/id/34,10531381m
Sweden,Hälsingland Museum,http://example.com/country/id/34,10531482m
Sweden,Härnösand Cathedral,http://example.com/country/id/34,http://example.com/building/id/1236653b
Sweden,Härnösands bilmuseum,http://example.com/country/id/34,55007693m
Sweden,Hässelby Museum,http://example.com/country/id/34,15695254m
Sweden,Hässelby gård metro station,http://example.com/country/id/34,http://example.com/building/id/2038899b
Sweden,Hässelby strand metro station,http://example.com/country/id/34,http://example.com/building/id/1642454b
Sweden,Höga Kusten Bridge,http://example.com/country/id/34,http://example.com/building/id/593265b
Sweden,Hökarängen metro station,http://example.com/country/id/34,http://example.com/building/id/1643939b
Sweden,Irons museum at Malmköping,http://example.com/country/id/34,66124953m
Sweden,Islandstorget metro station,http://example.com/country/id/34,http://example.com/building/id/639108b
Sweden,Ivars bilmuseum,http://example.com/country/id/34,105839609m
Sweden,Jazzens museum,http://example.com/country/id/34,29002294m
Sweden,Joe Hill museum,http://example.com/country/id/34,28933386m
Sweden,Johannelund metro station,http://example.com/country/id/34,http://example.com/building/id/1697069b
Sweden,Jon-Lars,http://example.com/country/id/34,10540737w
Sweden,Julius hus,http://example.com/country/id/34,18918129m
Sweden,Jupukka geodetic point,http://example.com/country/id/34,64532571w
Sweden,Jönköping County Museum,http://example.com/country/id/34,10542121m
Sweden,K A Almgren silk weaving,http://example.com/country/id/34,10542299m
Sweden,Kaknästornet,http://example.com/country/id/34,http://example.com/building/id/1721899b
Sweden,Kalmar Castle,http://example.com/country/id/34,http://example.com/building/id/648226b
Sweden,Kalmar Cathedral,http://example.com/country/id/34,http://example.com/building/id/1236665b
Sweden,Karls i Bondarv,http://example.com/country/id/34,98385781m
Sweden,Karlstad Cathedral,http://example.com/country/id/34,http://example.com/building/id/737220b
Sweden,Karlstad railway station,http://example.com/country/id/34,http://example.com/building/id/76290b
Sweden,Katarina fire station,http://example.com/country/id/34,10544303m
Sweden,Kista Science Tower,http://example.com/country/id/34,http://example.com/building/id/124304b
Sweden,Kista metro station,http://example.com/country/id/34,http://example.com/building/id/1743793b
Sweden,Klabböle kraftverk,http://example.com/country/id/34,16388354m
Sweden,Klara Church,http://example.com/country/id/34,http://example.com/building/id/1540683b
Sweden,Klarabergsviadukten,http://example.com/country/id/34,http://example.com/building/id/6419725b
Sweden,Klosters bruksmuseum,http://example.com/country/id/34,28874447m
Sweden,Kolbäck Bridge,http://example.com/country/id/34,http://example.com/building/id/3604217b
Sweden,Kristofers,http://example.com/country/id/34,29574265w
Sweden,Kronoberg Castle Ruin,http://example.com/country/id/34,http://example.com/building/id/442135b
Sweden,Krusenstiernska gården,http://example.com/country/id/34,10549592m
Sweden,Kulturens Östarp,http://example.com/country/id/34,10549974m
Sweden,Kulturmagasinet,http://example.com/country/id/34,10550005m
Sweden,Kvistaberg Observatory,http://example.com/country/id/34,1819090m
Sweden,Kymlinge metro station,http://example.com/country/id/34,http://example.com/building/id/1748454b
Sweden,Kärnan,http://example.com/country/id/34,1779457m
Sweden,Kärrtorp metro station,http://example.com/country/id/34,http://example.com/building/id/1795450b
Sweden,Köpings museum,http://example.com/country/id/34,10552179m
Sweden,Laholms teckningsmuseum,http://example.com/country/id/34,10553380m
Sweden,Lahälla Sett Factory,http://example.com/country/id/34,107586063m
Sweden,Landsnora mill,http://example.com/country/id/34,10553964m
Sweden,Laponian area,http://example.com/country/id/34,1137314w
Sweden,Lejonströmsbron,http://example.com/country/id/34,http://example.com/building/id/10556656b
Sweden,Liljeholmen metro station,http://example.com/country/id/34,http://example.com/building/id/1538339b
Sweden,Lilla Bommen,http://example.com/country/id/34,http://example.com/building/id/1164109b
Sweden,Linköping Cathedral,http://example.com/country/id/34,http://example.com/building/id/1236659b
Sweden,Linnaeus Hammarby,http://example.com/country/id/34,1669062m
Sweden,Lithographic museum,http://example.com/country/id/34,10567808m
Sweden,Livets museum,http://example.com/country/id/34,30093423m
Sweden,Ljungbergmuseet,http://example.com/country/id/34,10568311m
Sweden,Luleå Cathedral,http://example.com/country/id/34,http://example.com/building/id/1236674b
Sweden,Lund Cathedral,http://example.com/country/id/34,http://example.com/building/id/1236689b
Sweden,Lycksele Forest Museum,http://example.com/country/id/34,1252023m
Sweden,Långholmsbron,http://example.com/country/id/34,http://example.com/building/id/6710911b
Sweden,Læstadiuspörtet,http://example.com/country/id/34,10572774m
Sweden,Löfstad Castle,http://example.com/country/id/34,366672m
Sweden,MC Collection museum,http://example.com/country/id/34,10573251m
Sweden,Malmö Castle,http://example.com/country/id/34,1810918m
Sweden,Malmö Castle,http://example.com/country/id/34,http://example.com/building/id/1810918b
Sweden,Malmö City Library,http://example.com/country/id/34,http://example.com/building/id/119684b
Sweden,Malmö University,http://example.com/country/id/34,http://example.com/building/id/977781b
Sweden,Malmö museums,http://example.com/country/id/34,10576120m
Sweden,Masmo metro station,http://example.com/country/id/34,http://example.com/building/id/2037701b
Sweden,Match museum,http://example.com/country/id/34,2355491m
Sweden,Miliseum,http://example.com/country/id/34,10585302m
Sweden,MoDo museum,http://example.com/country/id/34,28935544m
Sweden,Motala Motor Museum,http://example.com/country/id/34,6917116m
Sweden,Munktellmuseet,http://example.com/country/id/34,10590327m
Sweden,Museum Anna Nordlander,http://example.com/country/id/34,10590592m
Sweden,Museum Tre Kronor,http://example.com/country/id/34,10590595m
Sweden,Museum of Queen Kristina's coronation carriage,http://example.com/country/id/34,10590579m
Sweden,Museum of Spirits,http://example.com/country/id/34,10676610m
Sweden,Museum of World Culture,http://example.com/country/id/34,378377m
Sweden,Museum of Östergötland,http://example.com/country/id/34,10727870m
Sweden,Måleriyrkets museum,http://example.com/country/id/34,15638870m
Sweden,Målilla-Gårdveda hembygdspark,http://example.com/country/id/34,32956202m
Sweden,Mårbacka,http://example.com/country/id/34,1653205m
Sweden,Möbeldesignmuseum,http://example.com/country/id/34,107362115m
Sweden,Mölndal City Museum,http://example.com/country/id/34,10593546m
Sweden,Nacka museum,http://example.com/country/id/34,15695247m
Sweden,Naturum och hembygdsmuseum,http://example.com/country/id/34,66133853m
Sweden,Naval City of Karlskrona,http://example.com/country/id/34,15255454w
Sweden,Nobel Laboratory,http://example.com/country/id/34,113303133m
Sweden,Nobel Prize Museum,http://example.com/country/id/34,1968711m
Sweden,Norrbottens Museum,http://example.com/country/id/34,2490616m
Sweden,Norrköping town museum,http://example.com/country/id/34,10602826m
Sweden,Norsborg metro station,http://example.com/country/id/34,http://example.com/building/id/2000224b
Sweden,Nyköping Castle,http://example.com/country/id/34,1779071m
Sweden,Nyköping Railway Bridge,http://example.com/country/id/34,http://example.com/building/id/17782830b
Sweden,Nyköpingsbro,http://example.com/country/id/34,http://example.com/building/id/2486275b
Sweden,Old Svinesund Bridge,http://example.com/country/id/34,http://example.com/building/id/4441139b
Sweden,Oresund Connection,http://example.com/country/id/34,http://example.com/building/id/20191120b
Sweden,Orlunda radio transmitter,http://example.com/country/id/34,http://example.com/building/id/388143b
Sweden,Pallars,http://example.com/country/id/34,28379793w
Sweden,Partihallsförbindelsen,http://example.com/country/id/34,http://example.com/building/id/10621377b
Sweden,Peace House,http://example.com/country/id/34,10498685m
Sweden,Penningby Castle,http://example.com/country/id/34,7163450m
Sweden,Perävaara,http://example.com/country/id/34,10624826w
Sweden,Petribron,http://example.com/country/id/34,http://example.com/building/id/55377000b
Sweden,Photo museum Olympia,http://example.com/country/id/34,10498336m
Sweden,Piteå Museum,http://example.com/country/id/34,22782389m
Sweden,Pullinki,http://example.com/country/id/34,6976461w
Sweden,Pålsundsbron,http://example.com/country/id/34,http://example.com/building/id/7264642b
Sweden,RFN museum,http://example.com/country/id/34,10648214m
Sweden,Rackstadmuseet,http://example.com/country/id/34,10648330m
Sweden,Rademachersmedjorna,http://example.com/country/id/34,10648346m
Sweden,Ransäters bruksherrgård,http://example.com/country/id/34,3357813m
Sweden,Rian Designmuseum,http://example.com/country/id/34,114678454m
Sweden,Riddarholm Church,http://example.com/country/id/34,http://example.com/building/id/657118b
Sweden,Rissne metro station,http://example.com/country/id/34,http://example.com/building/id/2036394b
Sweden,Rock Carvings in Tanum,http://example.com/country/id/34,1761052w
Sweden,Ropsten metro station,http://example.com/country/id/34,http://example.com/building/id/2037690b
Sweden,Rosenlöfs tryckerimuseum,http://example.com/country/id/34,10657012m
Sweden,Roslagens sjöfartsmuseum,http://example.com/country/id/34,10657084m
Sweden,Royal Collections Department,http://example.com/country/id/34,10550206m
Sweden,Royal Domain of Drottningholm,http://example.com/country/id/34,28246887w
Sweden,Rättvik's Nature Museum,http://example.com/country/id/34,100456245m
Sweden,Rådhuset metro station,http://example.com/country/id/34,http://example.com/building/id/1363780b
Sweden,Råå fishing and maritime museum,http://example.com/country/id/34,60923108m
Sweden,Saint Peter's Church,http://example.com/country/id/34,http://example.com/building/id/4505318b
Sweden,Sancta Birgitta Klostermuseum,http://example.com/country/id/34,61718757m
Sweden,Sandgrund,http://example.com/country/id/34,10661165m
Sweden,Sandslåns flottningsmuseum,http://example.com/country/id/34,108885314m
Sweden,Sankt Anna skärgårdsmuseum,http://example.com/country/id/34,17351172m
Sweden,Sankt Eriksbron,http://example.com/country/id/34,http://example.com/building/id/7418754b
Sweden,Sankt Eriksplan metro station,http://example.com/country/id/34,http://example.com/building/id/1208256b
Sweden,Sankt Ibbs nya kyrka,http://example.com/country/id/34,10661366m
Sweden,Scandic Victoria Tower,http://example.com/country/id/34,http://example.com/building/id/1300529b
Sweden,Scandinavium,http://example.com/country/id/34,http://example.com/building/id/1138447b
Sweden,Silvermuseet,http://example.com/country/id/34,10667915m
Sweden,Simonstorp Fire Brigade Museum,http://example.com/country/id/34,10434733m
Sweden,Simrishamn Tannery Museum,http://example.com/country/id/34,10503184m
Sweden,Sjöräddningsmuseet,http://example.com/country/id/34,106643830m
Sweden,Sjöräddningsmuseet i Kåseberga,http://example.com/country/id/34,17373634m
Sweden,Skansbron,http://example.com/country/id/34,http://example.com/building/id/2291586b
Sweden,Skansens bergbana,http://example.com/country/id/34,685910m
Sweden,Skanstullsbron,http://example.com/country/id/34,http://example.com/building/id/846945b
Sweden,Skogskyrkogården,http://example.com/country/id/34,213988w
Sweden,Skoindustrimuseet i Kumla,http://example.com/country/id/34,10685585m
Sweden,Skokloster Castle,http://example.com/country/id/34,1891413m
Sweden,Skrapan,http://example.com/country/id/34,http://example.com/building/id/7536572b
Sweden,Skärgårdsmuseet,http://example.com/country/id/34,15695284m
Sweden,Skärmarbrink metro station,http://example.com/country/id/34,http://example.com/building/id/1621514b
Sweden,Slussen metro station,http://example.com/country/id/34,http://example.com/building/id/1208360b
Sweden,Smetanamuseet,http://example.com/country/id/34,28962289m
Sweden,Smålands museum,http://example.com/country/id/34,396260m
Sweden,Snus and match museum,http://example.com/country/id/34,61456869m
Sweden,Sockenplan metro station,http://example.com/country/id/34,http://example.com/building/id/1812569b
Sweden,Sofia Church,http://example.com/country/id/34,http://example.com/building/id/2302684b
Sweden,Solna centrum metro station,http://example.com/country/id/34,http://example.com/building/id/1811748b
Sweden,Southern Öland cultural landscape,http://example.com/country/id/34,396132w
Sweden,Speedwaymuseum,http://example.com/country/id/34,32999620m
Sweden,"Stadshotellet, Karlstad",http://example.com/country/id/34,98784123h
Sweden,Stallbackabron,http://example.com/country/id/34,http://example.com/building/id/10677433b
Sweden,Stallbron,http://example.com/country/id/34,http://example.com/building/id/7597303b
Sweden,Stockholm Arlanda Airport,http://example.com/country/id/34,http://example.com/building/id/223499b
Sweden,Stockholm City Hall,http://example.com/country/id/34,http://example.com/building/id/648483b
Sweden,Stockholm County Museum,http://example.com/country/id/34,712278m
Sweden,Stockholm Music Museum,http://example.com/country/id/34,7618027m
Sweden,Stockholm Observatory,http://example.com/country/id/34,681497m
Sweden,Stockholm Palace,http://example.com/country/id/34,750444m
Sweden,Stockholm Skavsta Airport,http://example.com/country/id/34,http://example.com/building/id/664946b
Sweden,Stora Sjöfallet National Park,http://example.com/country/id/34,1505447w
Sweden,Stora mossen metro station,http://example.com/country/id/34,http://example.com/building/id/977604b
Sweden,Stora teatern,http://example.com/country/id/34,http://example.com/building/id/10681171b
Sweden,Storkyrkan,http://example.com/country/id/34,http://example.com/building/id/1133075b
Sweden,Struve Geodetic Arc,http://example.com/country/id/34,192243w
Sweden,Strängnäs Bridge,http://example.com/country/id/34,http://example.com/building/id/10682105b
Sweden,Strömbron,http://example.com/country/id/34,http://example.com/building/id/4993037b
Sweden,Strömsborgsbron,http://example.com/country/id/34,http://example.com/building/id/7626058b
Sweden,Strömsund Bridge,http://example.com/country/id/34,http://example.com/building/id/1574275b
Sweden,Stuckatörens hus,http://example.com/country/id/34,10682295m
Sweden,Sundbybergs museum,http://example.com/country/id/34,15695262m
Sweden,Svartbäcken School Museum,http://example.com/country/id/34,84756805m
Sweden,Svedinos Bil- & Flymuseum,http://example.com/country/id/34,10684641m
Sweden,Sven-Harry's Art Museum,http://example.com/country/id/34,10684670m
Sweden,Sveriges kurortsmuseum,http://example.com/country/id/34,28936218m
Sweden,Svindersvik,http://example.com/country/id/34,630822m
Sweden,Svinesund Bridge,http://example.com/country/id/34,http://example.com/building/id/278229b
Sweden,Swedish Centre for Architecture and Design,http://example.com/country/id/34,4356728m
Sweden,Swedish Computer Museum,http://example.com/country/id/34,4703332m
Sweden,Swedish Holocaust Museum,http://example.com/country/id/34,107506185m
Sweden,Swedish Museum of Performing Arts,http://example.com/country/id/34,18448716m
Sweden,Swedish Police Museum,http://example.com/country/id/34,10636139m
Sweden,Swedish Tank Museum,http://example.com/country/id/34,10501569m
Sweden,Söderledstunneln,http://example.com/country/id/34,http://example.com/building/id/847218b
Sweden,Sörmland Museum,http://example.com/country/id/34,5095323m
Sweden,T-Centralen,http://example.com/country/id/34,http://example.com/building/id/1063602b
Sweden,Teknik på farfars tid,http://example.com/country/id/34,7695458m
Sweden,Tekniska högskolan metro station,http://example.com/country/id/34,http://example.com/building/id/1811832b
Sweden,Teleborg Castle,http://example.com/country/id/34,http://example.com/building/id/441865b
Sweden,Telefonplan metro station,http://example.com/country/id/34,http://example.com/building/id/2037803b
Sweden,Tensta Konsthall,http://example.com/country/id/34,7700727m
Sweden,Tensta metro station,http://example.com/country/id/34,http://example.com/building/id/1570793b
Sweden,Textile Museum of Borås,http://example.com/country/id/34,7708467m
Sweden,The Birka museum,http://example.com/country/id/34,15638862m
Sweden,The Bolindermuseum,http://example.com/country/id/34,19977531m
Sweden,The Museum of Legends,http://example.com/country/id/34,10660094m
Sweden,The National Museums of World Culture,http://example.com/country/id/34,10677698m
Sweden,Thor,http://example.com/country/id/34,10659345m
Sweden,Thorildsplan metro station,http://example.com/country/id/34,http://example.com/building/id/1186002b
Sweden,Thunströms köpmansgård,http://example.com/country/id/34,10697369m
Sweden,Tom Tits Experiment,http://example.com/country/id/34,10699444m
Sweden,Torup Castle,http://example.com/country/id/34,http://example.com/building/id/1543887b
Sweden,Tranebergsbron,http://example.com/country/id/34,http://example.com/building/id/750068b
Sweden,Treasury of Sweden,http://example.com/country/id/34,9337727m
Sweden,Trelleborg museum,http://example.com/country/id/34,26253376m
Sweden,Trelleborgs sjöfartsmuseum,http://example.com/country/id/34,69517457m
Sweden,Turning Torso,http://example.com/country/id/34,http://example.com/building/id/206435b
Sweden,Tynnyrilaki,http://example.com/country/id/34,2423095w
Sweden,Tyresö Palace,http://example.com/country/id/34,253430m
Sweden,Uddevalla Bridge,http://example.com/country/id/34,http://example.com/building/id/1785659b
Sweden,Umeälvsbron,http://example.com/country/id/34,http://example.com/building/id/10709150b
Sweden,Universeum,http://example.com/country/id/34,388667m
Sweden,Universeum,http://example.com/country/id/34,http://example.com/building/id/388667b
Sweden,"Universitety Museum, Lund",http://example.com/country/id/34,30147902m
Sweden,Upplandsmuseet,http://example.com/country/id/34,7899155m
Sweden,Uppsala Art Museum,http://example.com/country/id/34,10710245m
Sweden,Uppsala Castle,http://example.com/country/id/34,http://example.com/building/id/1475894b
Sweden,Uppsala Cathedral,http://example.com/country/id/34,http://example.com/building/id/850042b
Sweden,Uppsala Mosque,http://example.com/country/id/34,http://example.com/building/id/2031802b
Sweden,Vallby friluftsmuseum,http://example.com/country/id/34,10712301m
Sweden,Vasa Museum,http://example.com/country/id/34,http://example.com/building/id/901371b
Sweden,Verkstaden Herkules industrimuseum,http://example.com/country/id/34,28933899m
Sweden,Veteranbåtsmuseet,http://example.com/country/id/34,10718091m
Sweden,Vetlanda museum,http://example.com/country/id/34,85415601m
Sweden,Vikstenstorpet,http://example.com/country/id/34,98382057m
Sweden,Visby Cathedral,http://example.com/country/id/34,http://example.com/building/id/664018b
Sweden,Vrak – Museum of Wrecks,http://example.com/country/id/34,49103261m
Sweden,Vällingby metro station,http://example.com/country/id/34,http://example.com/building/id/1812657b
Sweden,Vänersborg Museum,http://example.com/country/id/34,10717354m
Sweden,Vännäs TV Tower,http://example.com/country/id/34,http://example.com/building/id/179838b
Sweden,Vännäs motormuseum,http://example.com/country/id/34,26256627m
Sweden,Värmland County museum,http://example.com/country/id/34,10717657m
Sweden,Västmanland County museum,http://example.com/country/id/34,10718178m
Sweden,Västra skogen metro station,http://example.com/country/id/34,http://example.com/building/id/121704b
Sweden,Vårby gård metro station,http://example.com/country/id/34,http://example.com/building/id/749999b
Sweden,Wenner-Gren Center,http://example.com/country/id/34,http://example.com/building/id/178863b
Sweden,Zinkensdamm metro station,http://example.com/country/id/34,http://example.com/building/id/204763b
Sweden,Zoological museum in Lund,http://example.com/country/id/34,3330828m
Sweden,maritime museum in Kalmar,http://example.com/country/id/34,5460893m
Sweden,mumsoleo de  linneo,http://example.com/country/id/34,16609933m
Sweden,Älvsborg Bridge,http://example.com/country/id/34,http://example.com/building/id/254996b
Sweden,Ängbyplan metro station,http://example.com/country/id/34,http://example.com/building/id/255165b
Sweden,Ådalens industrimuseum,http://example.com/country/id/34,108885241m
Sweden,Åhus Museum,http://example.com/country/id/34,270849m
Sweden,Öholmabron,http://example.com/country/id/34,http://example.com/building/id/10727158b
Sweden,Öland Bridge,http://example.com/country/id/34,http://example.com/building/id/296799b
Sweden,Ölmestads museum,http://example.com/country/id/34,28933695m
Sweden,Örebro läns museum,http://example.com/country/id/34,10727479m
Sweden,Österlens museum,http://example.com/country/id/34,10728056m
Sweden,Øresund Bridge,http://example.com/country/id/34,http://example.com/building/id/297871b
Switzerland,A1 motorway,http://example.com/country/id/39,http://example.com/building/id/675903b
Switzerland,A12 motorway,http://example.com/country/id/39,http://example.com/building/id/678431b
Switzerland,A13 motorway,http://example.com/country/id/39,http://example.com/building/id/671071b
Switzerland,A14 motorway,http://example.com/country/id/39,http://example.com/building/id/672383b
Switzerland,A16 motorway,http://example.com/country/id/39,http://example.com/building/id/664569b
Switzerland,A2 motorway,http://example.com/country/id/39,http://example.com/building/id/676104b
Switzerland,A3 motorway,http://example.com/country/id/39,http://example.com/building/id/3630864b
Switzerland,A4 motorway,http://example.com/country/id/39,http://example.com/building/id/668814b
Switzerland,A5 motorway,http://example.com/country/id/39,http://example.com/building/id/676693b
Switzerland,A6 motorway,http://example.com/country/id/39,http://example.com/building/id/675069b
Switzerland,A7 motorway,http://example.com/country/id/39,http://example.com/building/id/673344b
Switzerland,A8 motorway,http://example.com/country/id/39,http://example.com/building/id/665943b
Switzerland,A9 motorway,http://example.com/country/id/39,http://example.com/building/id/675775b
Switzerland,Aarburg castle and fortress,http://example.com/country/id/39,http://example.com/building/id/673786b
Switzerland,Abbey of Saint Gall,http://example.com/country/id/39,155699w
Switzerland,Ackerhaus,http://example.com/country/id/39,27480055m
Switzerland,Aeschi SO–Burgäschisee Ost,http://example.com/country/id/39,19406822w
Switzerland,Afghanistan Museum,http://example.com/country/id/39,383147m
Switzerland,Albula Tunnel,http://example.com/country/id/39,http://example.com/building/id/691069b
Switzerland,Albula Viaduct II,http://example.com/country/id/39,http://example.com/building/id/113612110b
Switzerland,Alimentarium,http://example.com/country/id/39,2836938m
Switzerland,Allmendsteg,http://example.com/country/id/39,http://example.com/building/id/27325784b
Switzerland,Allondon bridge,http://example.com/country/id/39,http://example.com/building/id/3397201b
Switzerland,Altenbergsteg,http://example.com/country/id/39,http://example.com/building/id/436771b
Switzerland,Altfinstermünz,http://example.com/country/id/39,9302266m
Switzerland,Altstadthalle und Fischbrutanstalt,http://example.com/country/id/39,61451677m
Switzerland,Amerbach Cabinet,http://example.com/country/id/39,106706904m
Switzerland,Ampèresteg,http://example.com/country/id/39,http://example.com/building/id/27324402b
Switzerland,Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe,http://example.com/country/id/39,156011w
Switzerland,Arbon–Bleiche 2-3,http://example.com/country/id/39,29583895w
Switzerland,Arboretum national du vallon de l'Aubonne,http://example.com/country/id/39,27479581m
Switzerland,Archeological site of Tremona Castello,http://example.com/country/id/39,56876372m
Switzerland,Archiv Burgrain,http://example.com/country/id/39,27478289m
Switzerland,Art Museum of the wine company Matasci,http://example.com/country/id/39,27489061m
Switzerland,Artillery Fort of Champex,http://example.com/country/id/39,21035607m
Switzerland,Aubrugg Thermal Power Plant,http://example.com/country/id/39,http://example.com/building/id/1601452b
Switzerland,Auguetbrücke,http://example.com/country/id/39,http://example.com/building/id/685714b
Switzerland,Auvernier–La Saunerie,http://example.com/country/id/39,29583897w
Switzerland,Auvernier–Les Graviers,http://example.com/country/id/39,29583898w
Switzerland,Bahnhofbrücke Zürich,http://example.com/country/id/39,http://example.com/building/id/18729862b
Switzerland,Bahnmuseum Kerzers,http://example.com/country/id/39,801775m
Switzerland,Bally shoe museum,http://example.com/country/id/39,27488796m
Switzerland,Ballyana Archiv,http://example.com/country/id/39,27488797m
Switzerland,Baltschiederbrücke,http://example.com/country/id/39,http://example.com/building/id/100320870b
Switzerland,Bantiger TV Tower,http://example.com/country/id/39,http://example.com/building/id/1407261b
Switzerland,Barfüsserkirche,http://example.com/country/id/39,808119m
Switzerland,Barrage de Salanfe,http://example.com/country/id/39,http://example.com/building/id/27940495b
Switzerland,Barrage position Saint-George,http://example.com/country/id/39,21035618m
Switzerland,Basel Historical Museum – Barfüsserkirche,http://example.com/country/id/39,27837163m
Switzerland,Basel Historical Museum – Haus zum Kirschgarten,http://example.com/country/id/39,27837207m
Switzerland,Basel Minster,http://example.com/country/id/39,http://example.com/building/id/666479b
Switzerland,Basel Town Hall,http://example.com/country/id/39,http://example.com/building/id/688984b
Switzerland,Basler Messeturm,http://example.com/country/id/39,http://example.com/building/id/677963b
Switzerland,Beaulieu Castle,http://example.com/country/id/39,2968476m
Switzerland,Belchen Tunnel,http://example.com/country/id/39,http://example.com/building/id/677837b
