cname,s,country_id,name
France,2799227b,http://example.com/country/id/142,Strasbourg tram route B
France,2799240b,http://example.com/country/id/142,Vieux pont de Limay
France,2801476b,http://example.com/country/id/142,Église Saint-Martin de Cormeilles-en-Vexin
France,28030823b,http://example.com/country/id/142,Perspective Tower 2
France,28030957b,http://example.com/country/id/142,Fondation Cartier
France,28033642m,http://example.com/country/id/142,Musée d'histoire urbaine et sociale de Suresnes
France,28033659m,http://example.com/country/id/142,Musée de la Figurine historique
France,28036467m,http://example.com/country/id/142,International Shoe Museum
France,28036970b,http://example.com/country/id/142,église du Sacré-Cœur de Mulhouse
France,28041242b,http://example.com/country/id/142,Viaduc de Besnault
France,2804825b,http://example.com/country/id/142,Gare de Grand Bourg
France,2805667b,http://example.com/country/id/142,Gare de Culmont-Chalindrey
France,2808698m,http://example.com/country/id/142,Museum of European and Mediterranean Civilisations
France,281357b,http://example.com/country/id/142,A8 autoroute
France,281387b,http://example.com/country/id/142,Roches-Douvres Light
France,2820261b,http://example.com/country/id/142,Abbaye de Cruas
France,2820263b,http://example.com/country/id/142,Notre Dame de Belleville
France,2820426b,http://example.com/country/id/142,Bèze Abbey
France,2820428b,http://example.com/country/id/142,Baume Abbey
France,2820429b,http://example.com/country/id/142,Abbaye Saint-Pierre de Marcilhac-sur-Célé
France,2820452b,http://example.com/country/id/142,Abbaye Saint-Vincent de Nieul-sur-l'Autise
France,2820503b,http://example.com/country/id/142,Abbaye d'Arthous
France,2820628b,http://example.com/country/id/142,Abbaye de Montbenoît
France,2820643b,http://example.com/country/id/142,Abbaye de Moutier-d'Ahun
France,2820817b,http://example.com/country/id/142,abbaye royale de Saint-Jean-d'Angély
France,28216387m,http://example.com/country/id/142,Musée des marais salants
France,282333b,http://example.com/country/id/142,Stade Pierre-Aliker
France,282646b,http://example.com/country/id/142,Château de Saint-Ulrich
France,283254b,http://example.com/country/id/142,Fontevraud Abbey
France,2835680b,http://example.com/country/id/142,Feu de Saint-Pol
France,2839983b,http://example.com/country/id/142,Calais Lighthouse
France,2844405b,http://example.com/country/id/142,Gallo-Roman theatre of Grand
France,2844420b,http://example.com/country/id/142,Roman amphitheatre of Saintes
France,284444b,http://example.com/country/id/142,Pont Saint-Bénézet
France,2845583b,http://example.com/country/id/142,Anatole France
France,2845768m,http://example.com/country/id/142,Abri du marin de l'île de Sein
France,2845811b,http://example.com/country/id/142,old bridge of Poissy
France,2845859b,http://example.com/country/id/142,Mirepoix Cathedral
France,2845867b,http://example.com/country/id/142,Ancienne Douane
France,2845868b,http://example.com/country/id/142,Ancienne gare de Metz
France,2845895m,http://example.com/country/id/142,Former School for naval medecine
France,2846575b,http://example.com/country/id/142,Briare aqueduct
France,28472042b,http://example.com/country/id/142,Sécurité sociale tower
France,2853220b,http://example.com/country/id/142,neighborhood Antigone
France,2854179m,http://example.com/country/id/142,Musée Antoine-Lécuyer
France,2856214b,http://example.com/country/id/142,Bibliothèque François Mitterrand Station
France,2856272b,http://example.com/country/id/142,Digoin canal bridge
France,28573101b,http://example.com/country/id/142,Pont ferroviaire de la Mulatière
France,2858640m,http://example.com/country/id/142,House of Doctor Gagnon
France,2859173b,http://example.com/country/id/142,Aquarium de La Rochelle
France,2859173m,http://example.com/country/id/142,Aquarium de La Rochelle
France,2859220b,http://example.com/country/id/142,Aqueduc de Louveciennes
France,2859224b,http://example.com/country/id/142,Nîmes aqueduct
France,2859246b,http://example.com/country/id/142,aqueducts of Arcueil and Cachan
France,2860479b,http://example.com/country/id/142,Archives départementales de la Charente
France,2860599m,http://example.com/country/id/142,Archéodrome de Beaune
France,2864371b,http://example.com/country/id/142,Arsenal de Metz
France,2865844m,http://example.com/country/id/142,Artothèque de La Réunion
France,2866137b,http://example.com/country/id/142,arènes de Cimiez
France,2866139b,http://example.com/country/id/142,Bullring of Dax
France,2866149b,http://example.com/country/id/142,Picasso's Arenas
France,2866152b,http://example.com/country/id/142,Arènes de Rion-des-Landes
France,2866165b,http://example.com/country/id/142,Arènes de Béziers
France,2866171m,http://example.com/country/id/142,Aréna
France,2868817b,http://example.com/country/id/142,Atelier Carpeaux
France,28711374m,http://example.com/country/id/142,Catalan Museum of Popular Arts and Traditions
France,2872899b,http://example.com/country/id/142,A203 autoroute
France,2872916b,http://example.com/country/id/142,A507 autoroute
France,2872934b,http://example.com/country/id/142,A831 autoroute
France,2872936b,http://example.com/country/id/142,A844 autoroute
France,2872940b,http://example.com/country/id/142,A88 autoroute
France,2873917b,http://example.com/country/id/142,avenue de France
France,2875299b,http://example.com/country/id/142,La Courneuve – Aubervilliers Station
France,28782981b,http://example.com/country/id/142,église Saint-Wulphy de Rue
France,28785b,http://example.com/country/id/142,Sacré-Cœur
France,2879000b,http://example.com/country/id/142,Bagatelle
France,2879865b,http://example.com/country/id/142,Baille
France,2881451b,http://example.com/country/id/142,Balma – Gramont
France,28819543m,http://example.com/country/id/142,Musée de la Marine du Louvre
France,28827368b,http://example.com/country/id/142,Chapelle Saint-Jacques de Bagnolet
France,28827399b,http://example.com/country/id/142,Église Saint-Étienne de Noisy-le-Sec
France,2883392b,http://example.com/country/id/142,Chambre de commerce et d'industrie de Moselle
France,2885001b,http://example.com/country/id/142,Barrage Vauban
France,2885027b,http://example.com/country/id/142,Barrage d'Enchanet
France,2885053b,http://example.com/country/id/142,Bimont Dam
France,2885058b,http://example.com/country/id/142,Bissorte Dam
France,2885086b,http://example.com/country/id/142,Barrage de Chaudanne
France,2885088b,http://example.com/country/id/142,Barrage de Cize-Bolozon
France,2885090b,http://example.com/country/id/142,Barrage de Coiselet
France,2885095b,http://example.com/country/id/142,Barrage de Créteil
France,2885133b,http://example.com/country/id/142,Réservoir de Grobois
France,2885135b,http://example.com/country/id/142,Grandval Dam
France,2885148b,http://example.com/country/id/142,Barrage de Jons
France,2885250b,http://example.com/country/id/142,Barrage de Neuvic
France,2885254b,http://example.com/country/id/142,Barrage de Pareloup
France,2885258b,http://example.com/country/id/142,Petit-Saut Dam
France,2885264b,http://example.com/country/id/142,Barrage de Pont-de-Salars
France,2885267b,http://example.com/country/id/142,Barrage de Poses
France,2885279b,http://example.com/country/id/142,Barrage de Sarrans
France,2885280b,http://example.com/country/id/142,Barrage de Sault-Brénaz
France,2885289b,http://example.com/country/id/142,Barrage de Seyssel
France,2885312b,http://example.com/country/id/142,Barrage de Treignac
France,2885316b,http://example.com/country/id/142,Beaucaire hydro power station
France,2885320b,http://example.com/country/id/142,Barrage de Tuilières
France,2885388b,http://example.com/country/id/142,Barrage des Chaumettes
France,2885395b,http://example.com/country/id/142,Barrage du Bage
France,2885404b,http://example.com/country/id/142,Barrage du Chambon
France,2885408b,http://example.com/country/id/142,Barrage du Gouffre d'Enfer
France,2885410b,http://example.com/country/id/142,Barrage du Gour Noir
France,2885415b,http://example.com/country/id/142,Barrage du Jotty
France,2885422b,http://example.com/country/id/142,Barrage du Salagou
France,2885433b,http://example.com/country/id/142,Barrage du Verney
France,2885653b,http://example.com/country/id/142,barrière d’Enfer
France,2886510b,http://example.com/country/id/142,Phare de Berck
France,2886901b,http://example.com/country/id/142,Basilique Notre-Dame-de-Bonne-Garde de Longpont-sur-Orge
France,2886904b,http://example.com/country/id/142,Basilique Notre-Dame de Bonne Nouvelle de Rennes
France,2886911b,http://example.com/country/id/142,Basilica of Our Lady of the Children
France,2886913b,http://example.com/country/id/142,Basilica of Notre-Dame de Boulogne
France,2886919b,http://example.com/country/id/142,Basilique Notre-Dame-des-Miracles de Mayenne
France,2886923b,http://example.com/country/id/142,Basilica of Notre-Dame d'Alençon
France,2886937b,http://example.com/country/id/142,Basilique Notre-Dame de Bonsecours
France,2886952b,http://example.com/country/id/142,Basilique Notre-Dame de Montligeon
France,2886962b,http://example.com/country/id/142,Notre-Dame de Nice
France,2886966b,http://example.com/country/id/142,Notre-Dame de l'Épine
France,2886985b,http://example.com/country/id/142,Saint Epvre Basilica
France,2887024b,http://example.com/country/id/142,"Basilica of St. Michael, Bordeaux"
France,2887035b,http://example.com/country/id/142,Basilique Saint-Sauveur de Dinan
France,2887039b,http://example.com/country/id/142,Basilique Saint-Sauveur de Rennes
France,2887041b,http://example.com/country/id/142,Basilica of Saint Severinus of Bordeaux
France,2887076b,http://example.com/country/id/142,Sainte-Jeanne-d'Arc
France,28924m,http://example.com/country/id/142,Catacombs of Paris
France,2893718b,http://example.com/country/id/142,Gare de La Croix de Berny
France,2894419m,http://example.com/country/id/142,Jardin Musée de Limeuil
France,28947938b,http://example.com/country/id/142,Hôtel de ville de Cannes
France,28970848b,http://example.com/country/id/142,Musée historique de Haguenau
France,28973509b,http://example.com/country/id/142,Parassat bridge
France,28973562m,http://example.com/country/id/142,Musée Jean Couty
France,289916b,http://example.com/country/id/142,Étienne Marcel
France,2901451b,http://example.com/country/id/142,Bibliothèque municipale de Besançon
France,2901455b,http://example.com/country/id/142,Library of Tours
France,2903493b,http://example.com/country/id/142,Strasbourg tram line E
France,290355b,http://example.com/country/id/142,pont de Bir-Hakeim
France,2903b,http://example.com/country/id/142,Tram line 1 (Lyon)
France,29047019b,http://example.com/country/id/142,écluse de Laval
France,29053655h,http://example.com/country/id/142,Hilton Paris Charles de Gaulle Airport
France,2906b,http://example.com/country/id/142,Tram line 2 (Lyon)
France,291093b,http://example.com/country/id/142,Pont Mirabeau
France,2911b,http://example.com/country/id/142,Tram line 3 (Lyon)
France,2915606m,http://example.com/country/id/142,Musée des Plans-Reliefs
France,2918846b,http://example.com/country/id/142,Évreux Cathedral
France,2918b,http://example.com/country/id/142,Tram line 4 (Lyon)
France,2919066m,http://example.com/country/id/142,Musée de Montmartre
France,2921538b,http://example.com/country/id/142,Bougainville
France,2921787b,http://example.com/country/id/142,boulevard Carnot
France,2922016b,http://example.com/country/id/142,boulevard de l'Hôpital
France,2925941m,http://example.com/country/id/142,Broderie de Fontenoy-le-Château
France,29309430b,http://example.com/country/id/142,Hôtel de Verrières
France,2932357b,http://example.com/country/id/142,Hôtel de Magny
France,2932385m,http://example.com/country/id/142,Cabinet des monnaies et médailles
France,2935237b,http://example.com/country/id/142,Camp de Bierre
France,2935653b,http://example.com/country/id/142,Pierre-et-Marie-Curie Campus
France,2935983b,http://example.com/country/id/142,Canal de Calais
France,2935989b,http://example.com/country/id/142,Canal de Brienne
France,2936046b,http://example.com/country/id/142,Canal de l'EDF
