s,year,m,g,o
http://sws.ifi.uio.no/data/npd-v2/field/1578840/production/2011/3,2011,3,0.037770,0.194920
http://sws.ifi.uio.no/data/npd-v2/field/1578840/production/2011/4,2011,4,0.053940,0.240860
http://sws.ifi.uio.no/data/npd-v2/field/1578840/production/2011/5,2011,5,0.030250,0.259700
http://sws.ifi.uio.no/data/npd-v2/field/1578840/production/2011/6,2011,6,0.054820,0.256950
http://sws.ifi.uio.no/data/npd-v2/field/1578840/production/2012/1,2012,1,0.058610,0.258510
http://sws.ifi.uio.no/data/npd-v2/field/1578840/production/2012/2,2012,2,0.044120,0.230830
http://sws.ifi.uio.no/data/npd-v2/field/1578840/production/2012/3,2012,3,0.057290,0.248260
http://sws.ifi.uio.no/data/npd-v2/field/1578840/production/2012/4,2012,4,0.056390,0.226500
http://sws.ifi.uio.no/data/npd-v2/field/1578840/production/2012/5,2012,5,0.045610,0.222060
http://sws.ifi.uio.no/data/npd-v2/field/1578840/production/2012/6,2012,6,0.046030,0.227030
http://sws.ifi.uio.no/data/npd-v2/field/1578840/production/2013/1,2013,1,0.058190,0.233500
http://sws.ifi.uio.no/data/npd-v2/field/1578840/production/2013/2,2013,2,0.047430,0.202110
http://sws.ifi.uio.no/data/npd-v2/field/1578893/production/2002/6,2002,6,0.000000,0.004430
http://sws.ifi.uio.no/data/npd-v2/field/1578893/production/2003/1,2003,1,0.013880,0.015970
http://sws.ifi.uio.no/data/npd-v2/field/1578893/production/2003/2,2003,2,0.013030,0.015920
http://sws.ifi.uio.no/data/npd-v2/field/1578893/production/2003/3,2003,3,0.009200,0.011230
http://sws.ifi.uio.no/data/npd-v2/field/1578893/production/2003/4,2003,4,0.006940,0.009660
http://sws.ifi.uio.no/data/npd-v2/field/1578893/production/2003/5,2003,5,0.015420,0.016470
http://sws.ifi.uio.no/data/npd-v2/field/1578893/production/2003/6,2003,6,0.011050,0.015360
http://sws.ifi.uio.no/data/npd-v2/field/1578893/production/2004/1,2004,1,0.013060,0.015450
http://sws.ifi.uio.no/data/npd-v2/field/1578893/production/2004/2,2004,2,0.011740,0.013040
http://sws.ifi.uio.no/data/npd-v2/field/1578893/production/2004/3,2004,3,0.013560,0.015670
http://sws.ifi.uio.no/data/npd-v2/field/1578893/production/2004/4,2004,4,0.012670,0.016040
http://sws.ifi.uio.no/data/npd-v2/field/1578893/production/2004/5,2004,5,0.012790,0.014180
http://sws.ifi.uio.no/data/npd-v2/field/1578893/production/2004/6,2004,6,0.007550,0.011330
http://sws.ifi.uio.no/data/npd-v2/field/1578893/production/2005/1,2005,1,0.012930,0.015460
http://sws.ifi.uio.no/data/npd-v2/field/1578893/production/2005/2,2005,2,0.011250,0.013840
http://sws.ifi.uio.no/data/npd-v2/field/1578893/production/2005/3,2005,3,0.011540,0.014010
http://sws.ifi.uio.no/data/npd-v2/field/1578893/production/2005/4,2005,4,0.005200,0.007840
http://sws.ifi.uio.no/data/npd-v2/field/1578893/production/2005/5,2005,5,0.000000,0.000370
http://sws.ifi.uio.no/data/npd-v2/field/1578893/production/2005/6,2005,6,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/1578893/production/2006/1,2006,1,0.013060,0.017410
http://sws.ifi.uio.no/data/npd-v2/field/1578893/production/2006/2,2006,2,0.015740,0.017270
http://sws.ifi.uio.no/data/npd-v2/field/1578893/production/2006/3,2006,3,0.021610,0.022130
http://sws.ifi.uio.no/data/npd-v2/field/1578893/production/2006/4,2006,4,0.016680,0.021950
http://sws.ifi.uio.no/data/npd-v2/field/1578893/production/2006/5,2006,5,0.008100,0.010890
http://sws.ifi.uio.no/data/npd-v2/field/1578893/production/2006/6,2006,6,0.014330,0.017240
http://sws.ifi.uio.no/data/npd-v2/field/1578893/production/2007/1,2007,1,0.009300,0.014060
http://sws.ifi.uio.no/data/npd-v2/field/1578893/production/2007/2,2007,2,0.015330,0.017530
http://sws.ifi.uio.no/data/npd-v2/field/1578893/production/2007/3,2007,3,0.007050,0.009020
http://sws.ifi.uio.no/data/npd-v2/field/1578893/production/2007/4,2007,4,0.007370,0.013970
http://sws.ifi.uio.no/data/npd-v2/field/1578893/production/2007/5,2007,5,0.000020,0.002900
http://sws.ifi.uio.no/data/npd-v2/field/1578893/production/2007/6,2007,6,0.003370,0.004120
http://sws.ifi.uio.no/data/npd-v2/field/1578893/production/2008/1,2008,1,0.017260,0.023120
http://sws.ifi.uio.no/data/npd-v2/field/1578893/production/2008/2,2008,2,0.016970,0.019840
http://sws.ifi.uio.no/data/npd-v2/field/1578893/production/2008/3,2008,3,0.009350,0.015790
http://sws.ifi.uio.no/data/npd-v2/field/1578893/production/2008/4,2008,4,0.013890,0.014670
http://sws.ifi.uio.no/data/npd-v2/field/1578893/production/2008/5,2008,5,0.013300,0.014880
http://sws.ifi.uio.no/data/npd-v2/field/1578893/production/2008/6,2008,6,0.018430,0.023680
http://sws.ifi.uio.no/data/npd-v2/field/1578893/production/2009/1,2009,1,0.019600,0.022280
http://sws.ifi.uio.no/data/npd-v2/field/1578893/production/2009/2,2009,2,0.013940,0.017740
http://sws.ifi.uio.no/data/npd-v2/field/1578893/production/2009/3,2009,3,0.012240,0.017550
http://sws.ifi.uio.no/data/npd-v2/field/1578893/production/2009/4,2009,4,0.018340,0.020060
http://sws.ifi.uio.no/data/npd-v2/field/1578893/production/2009/5,2009,5,0.019140,0.020670
http://sws.ifi.uio.no/data/npd-v2/field/1578893/production/2009/6,2009,6,0.006200,0.009990
http://sws.ifi.uio.no/data/npd-v2/field/1578893/production/2010/1,2010,1,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/1578893/production/2010/2,2010,2,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/1578893/production/2010/3,2010,3,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/1578893/production/2010/4,2010,4,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/1578893/production/2010/5,2010,5,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/1578893/production/2010/6,2010,6,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/1578893/production/2011/1,2011,1,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/1578893/production/2011/2,2011,2,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/1578893/production/2011/3,2011,3,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/1578893/production/2011/4,2011,4,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/1578893/production/2011/5,2011,5,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/1578893/production/2011/6,2011,6,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/1578893/production/2012/1,2012,1,0.006200,0.007640
http://sws.ifi.uio.no/data/npd-v2/field/1578893/production/2012/2,2012,2,0.000000,0.000570
http://sws.ifi.uio.no/data/npd-v2/field/1578893/production/2012/3,2012,3,0.002660,0.000310
http://sws.ifi.uio.no/data/npd-v2/field/1578893/production/2012/4,2012,4,0.000000,0.003350
http://sws.ifi.uio.no/data/npd-v2/field/1578893/production/2012/5,2012,5,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/1578893/production/2012/6,2012,6,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/1578893/production/2013/1,2013,1,0.026420,0.022010
http://sws.ifi.uio.no/data/npd-v2/field/1578893/production/2013/2,2013,2,0.006470,0.007220
http://sws.ifi.uio.no/data/npd-v2/field/1630100/production/2003/1,2003,1,0.082560,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/1630100/production/2003/2,2003,2,0.075890,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/1630100/production/2003/3,2003,3,0.083990,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/1630100/production/2003/4,2003,4,0.069340,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/1630100/production/2003/5,2003,5,0.071490,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/1630100/production/2003/6,2003,6,0.051690,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/1630100/production/2004/1,2004,1,0.078830,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/1630100/production/2004/2,2004,2,0.064260,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/1630100/production/2004/3,2004,3,0.075030,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/1630100/production/2004/4,2004,4,0.068430,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/1630100/production/2004/5,2004,5,0.075480,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/1630100/production/2004/6,2004,6,0.078040,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/1630100/production/2005/1,2005,1,0.079280,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/1630100/production/2005/2,2005,2,0.073360,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/1630100/production/2005/3,2005,3,0.062640,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/1630100/production/2005/4,2005,4,0.073220,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/1630100/production/2005/5,2005,5,0.073150,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/1630100/production/2005/6,2005,6,0.072310,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/1630100/production/2006/1,2006,1,0.073860,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/1630100/production/2006/2,2006,2,0.061290,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/1630100/production/2006/3,2006,3,0.069320,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/1630100/production/2006/4,2006,4,0.065240,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/1630100/production/2006/5,2006,5,0.065980,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/1630100/production/2006/6,2006,6,0.004490,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/1630100/production/2007/1,2007,1,0.056060,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/1630100/production/2007/2,2007,2,0.052690,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/1630100/production/2007/3,2007,3,0.052260,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/1630100/production/2007/4,2007,4,0.046820,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/1630100/production/2007/5,2007,5,0.060970,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/1630100/production/2007/6,2007,6,0.056110,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/1630100/production/2008/1,2008,1,0.052960,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/1630100/production/2008/2,2008,2,0.044080,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/1630100/production/2008/3,2008,3,0.037980,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/1630100/production/2008/4,2008,4,0.051650,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/1630100/production/2008/5,2008,5,0.055880,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/1630100/production/2008/6,2008,6,0.048370,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/1630100/production/2009/1,2009,1,0.043230,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/1630100/production/2009/2,2009,2,0.036430,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/1630100/production/2009/3,2009,3,0.041580,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/1630100/production/2009/4,2009,4,0.040000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/1630100/production/2009/5,2009,5,0.046980,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/1630100/production/2009/6,2009,6,0.040250,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/1630100/production/2010/1,2010,1,0.035660,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/1630100/production/2010/2,2010,2,0.034210,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/1630100/production/2010/3,2010,3,0.019200,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/1630100/production/2010/4,2010,4,0.039700,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/1630100/production/2010/5,2010,5,0.041840,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/1630100/production/2010/6,2010,6,0.041210,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/1630100/production/2011/1,2011,1,0.037270,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/1630100/production/2011/2,2011,2,0.032900,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/1630100/production/2011/3,2011,3,0.038760,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/1630100/production/2011/4,2011,4,0.039450,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/1630100/production/2011/5,2011,5,0.038960,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/1630100/production/2011/6,2011,6,0.037140,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/1630100/production/2012/1,2012,1,0.034130,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/1630100/production/2012/2,2012,2,0.031350,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/1630100/production/2012/3,2012,3,0.033490,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/1630100/production/2012/4,2012,4,0.030990,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/1630100/production/2012/5,2012,5,0.032530,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/1630100/production/2012/6,2012,6,0.032760,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/1630100/production/2013/1,2013,1,0.026060,0.000000
